festival.id,fest.name,fest.label,event,event.year,event.month,event.date,event.country,unique.id,title.mixed,fest.count,fest.run.month,fest.regions.ocean,fest.regions.mena,fest.regions.africa,fest.regions.asia,fest.regions.na,fest.regions.eu,fest.regions.la,fest.country.n,only.fest,thr,digital,tv,dvd.br,imdb.id,gender.team
imdbady00613,festival du film gay et lesbien de nice,du gay et lesbien de nice,nice in&out gay & lesbian film festival,2012,4,27,France,f16902,keep the lights on,29,12,0,0,0,0,0,1,0,16,0,1,0,0,0,tt2011953,female only
fest.lib.id.ch859,inside out ottawa lgbt film festival,inside out ottawa lgbt,toronto inside out film festival,2012,5,22,Canada,f16902,keep the lights on,29,12,0,0,0,0,1,0,0,16,0,1,0,0,0,tt2011953,female only
fest.lib.id1557,seattle international film festival,seattle international,seattle international film festival,2012,6,1,United States,f16902,keep the lights on,29,12,0,0,0,0,1,0,0,16,0,1,0,0,0,tt2011953,female only
fest.lib.id6822,champs-elysees film festival,champs-elysees,champs-elysées film festival,2012,6,6,France,f16902,keep the lights on,29,12,0,0,0,0,0,1,0,16,0,1,0,0,0,tt2011953,female only
fest.lib.id6064,provincetown international film festival,provincetown international,provincetown international film festival,2012,6,15,United States,f16902,keep the lights on,29,12,0,0,0,0,1,0,0,16,0,1,0,0,0,tt2011953,female only
fest.lib.id665,frameline film festival,frameline,frameline film festival,2012,6,20,Canada,f16902,keep the lights on,29,12,0,0,0,0,1,0,0,16,0,1,0,0,0,tt2011953,female only
fest.lib.id974,karlovy vary international film festival,karlovy vary international,karlovy vary international film festival,2012,6,30,Czechia,f16902,keep the lights on,29,12,0,0,0,0,0,1,0,16,0,1,0,0,0,tt2011953,female only
fest.lib.id1668,taipei film festival,taipei,taipei international film festival,2012,7,1,Taiwan,f16902,keep the lights on,29,12,0,0,0,1,0,0,0,16,0,1,0,0,0,tt2011953,female only
fest.lib.id636,fire!! mostra internacional de cinema gay i lesbia de barcelona,fire!! mostra internacional de cinema gay i lesbia de barcelona,fire!! mostra internacional de cinema gay i lesbià de barcelona,2012,7,2,Spain,f16902,keep the lights on,29,12,0,0,0,0,0,1,0,16,0,1,0,0,0,tt2011953,female only
fest.lib.id958,jerusalem film festival,jerusalem,the jerusalem international film festival,2012,7,7,Israel,f16902,keep the lights on,29,12,0,1,0,0,0,0,0,16,0,1,0,0,0,tt2011953,female only
fest.lib.id1342,outfest los angeles lgbtq film festival,outfest los angeles lgbtq,outfest film festival,2012,7,16,United States,f16902,keep the lights on,29,12,0,0,0,0,1,0,0,16,0,1,0,0,0,tt2011953,female only
fest.lib.id632,atlantic film festival,atlantic,atlantic film festival,2012,9,14,Canada,f16902,keep the lights on,29,12,0,0,0,0,1,0,0,16,0,1,0,0,0,tt2011953,female only
fest.lib.id1494,rio de janeiro international film festival,rio de janeiro international,rio de janeiro international film festival,2012,9,26,Brazil,f16902,keep the lights on,29,12,0,0,0,0,0,0,1,16,0,1,0,0,0,tt2011953,female only
fest.lib.id.survey.na41,athens international film festival,athens international,athens film festival,2012,9,29,Greece,f16902,keep the lights on,29,12,0,0,0,0,0,1,0,16,0,1,0,0,0,tt2011953,female only
fest.lib.id.ch1786,london film festival,london,london film festival,2012,10,16,United Kingdom,f16902,keep the lights on,29,12,0,0,0,0,0,1,0,16,0,1,0,0,0,tt2011953,female only
fest.lib.id7034,tallgrass film festival,tallgrass,tallgrass film festival,2012,10,18,United States,f16902,keep the lights on,29,12,0,0,0,0,1,0,0,16,0,1,0,0,0,tt2011953,female only
fest.lib.id1832,warsaw international film festival,warsaw international,warsaw film festival,2012,10,19,Poland,f16902,keep the lights on,29,12,0,0,0,0,0,1,0,16,0,1,0,0,0,tt2011953,female only
fest.lib.id1167,mix copenhagen lesbian gay bi trans film festival,mix copenhagen lesbian gay bi trans,mix copenhagen,2012,10,23,Denmark,f16902,keep the lights on,29,12,0,0,0,0,0,1,0,16,0,1,0,0,0,tt2011953,female only
fest.lib.id1028,"lesgaicinemad, madrid international lgbti film festival","lesgaicinemad, madrid international lgbti",lesgaicinemad,2012,11,1,Spain,f16902,keep the lights on,29,12,0,0,0,0,0,1,0,16,0,1,0,0,0,tt2011953,female only
fest.lib.id1143,mezipatra queer film festival,mezipatra queer,mezipatra queer film festival,2012,11,12,Czechia,f16902,keep the lights on,29,12,0,0,0,0,0,1,0,16,0,1,0,0,0,tt2011953,female only
fest.lib.id782,hong kong international lesbian and gay film festival,hong kong international lesbian and gay,hong kong lesbian and gay film festival,2012,11,19,China,f16902,keep the lights on,29,12,0,0,0,1,0,0,0,16,0,1,0,0,0,tt2011953,female only
fest.lib.id731,goteborg film festival,goteborg,göteborg international film festival,2013,1,25,Sweden,f16902,keep the lights on,29,12,0,0,0,0,0,1,0,16,0,1,0,0,0,tt2011953,female only
fest.lib.id1736,tiff toronto international film festival,tiff toronto international,toronto international film festival,2011,9,9,Canada,f16903,keyhole,14,14,0,0,0,0,1,0,0,11,0,1,0,0,0,tt1674775,male only
fest.lib.id632,atlantic film festival,atlantic,atlantic film festival,2011,9,17,Canada,f16903,keyhole,14,14,0,0,0,0,1,0,0,11,0,1,0,0,0,tt1674775,male only
fest.lib.id1888,berlin international film festival,berlin international,berlin international film festival,2012,2,13,Germany,f16903,keyhole,14,14,0,0,0,0,0,1,0,11,0,1,0,0,0,tt1674775,male only
fest.lib.id.na347,offscreen film festival,offscreen,offscreen film festival,2012,3,7,Belgium,f16903,keyhole,14,14,0,0,0,0,0,1,0,11,0,1,0,0,0,tt1674775,male only
id401,south by southwest film festival,south by southwest,south by southwest film festival,2012,3,11,United States,f16903,keyhole,14,14,0,0,0,0,1,0,0,11,0,1,0,0,0,tt1674775,male only
fest.lib.id763,hong kong international film festival,hong kong international,hong kong international film festival,2012,3,23,China,f16903,keyhole,14,14,0,0,0,1,0,0,0,11,0,1,0,0,0,tt1674775,male only
fest.lib.id174,bafici buenos aires international independent film festival,bafici buenos aires international independent,buenos aires international festival of independent cinema,2012,4,12,Argentina,f16903,keyhole,14,14,0,0,0,0,0,0,1,11,0,1,0,0,0,tt1674775,male only
fest.lib.id7771,wisconsin film festival,wisconsin,wisconsin film festival,2012,4,18,United States,f16903,keyhole,14,14,0,0,0,0,1,0,0,11,0,1,0,0,0,tt1674775,male only
fest.lib.id1557,seattle international film festival,seattle international,seattle international film festival,2012,5,30,United States,f16903,keyhole,14,14,0,0,0,0,1,0,0,11,0,1,0,0,0,tt1674775,male only
fest.lib.id974,karlovy vary international film festival,karlovy vary international,karlovy vary international film festival,2012,6,29,Czechia,f16903,keyhole,14,14,0,0,0,0,0,1,0,11,0,1,0,0,0,tt1674775,male only
fest.lib.id1258,new horizons international film festival,new horizons international,new horizons film festival,2012,7,22,Poland,f16903,keyhole,14,14,0,0,0,0,0,1,0,11,0,1,0,0,0,tt1674775,male only
fest.lib.id1613,sitges international fantastic film festival of catalonia,sitges international fantastic of catalonia,sitges film festival,2012,10,13,Spain,f16903,keyhole,14,14,0,0,0,0,0,1,0,11,0,1,0,0,0,tt1674775,male only
fest.lib.id1732,tiff thessaloniki international film festival,tiff thessaloniki international,thessaloniki international film festival,2012,11,3,Greece,f16903,keyhole,14,14,0,0,0,0,0,1,0,11,0,1,0,0,0,tt1674775,male only
fest.lib.id1669,taipei golden horse fantastic film festival,taipei golden horse fantastic,taipei golden horse film festival,2012,11,9,Taiwan,f16903,keyhole,14,14,0,0,0,1,0,0,0,11,0,1,0,0,0,tt1674775,male only
fest.lib.id1888,berlin international film festival,berlin international,berlin international film festival,2012,2,15,Germany,f16905,just pretended to hear,3,15,0,0,0,0,0,1,0,3,0,0,0,0,0,tt2254021,female only
fest.lib.id60,aichi international women's film festival,aichi international women's,aichi international women's film festival,2012,9,8,Japan,f16905,just pretended to hear,3,15,0,0,0,1,0,0,0,3,0,0,0,0,0,tt2254021,female only
fest.lib.id.na334,new taipei city film festival,new taipei city,new taipei city film festival,2013,5,3,Taiwan,f16905,just pretended to hear,3,15,0,0,0,1,0,0,0,3,0,0,0,0,0,tt2254021,female only
fest.lib.id1385,pia film festival,pia,pia film festival,2011,9,29,Japan,f16908,the end of puberty,6,12,0,0,0,1,0,0,0,5,0,1,0,0,0,tt2258425,female only
fest.lib.id1888,berlin international film festival,berlin international,berlin international film festival,2012,2,15,Germany,f16908,the end of puberty,6,12,0,0,0,0,0,1,0,5,0,1,0,0,0,tt2258425,female only
fest.lib.id.survey.na560,reggio film festival,reggio,10th asian film festival reggio emilia,2012,3,19,Italy,f16908,the end of puberty,6,12,0,0,0,0,0,1,0,5,0,1,0,0,0,tt2258425,female only
fest.lib.id763,hong kong international film festival,hong kong international,hong kong international film festival,2012,3,26,China,f16908,the end of puberty,6,12,0,0,0,1,0,0,0,5,0,1,0,0,0,tt2258425,female only
fest.lib.id931,international women's film festival seoul,international women's seoul,seoul women's film festival,2012,4,20,South Korea,f16908,the end of puberty,6,12,0,0,0,1,0,0,0,5,0,1,0,0,0,tt2258425,female only
fest.lib.id.na317,mito short film festival,mito short,mito short film festival,2012,9,15,Japan,f16908,the end of puberty,6,12,0,0,0,1,0,0,0,5,0,1,0,0,0,tt2258425,female only
fest.lib.id1888,berlin international film festival,berlin international,berlin international film festival,2012,2,10,Germany,f16909,king of comics,5,10,0,0,0,0,0,1,0,5,0,0,0,0,0,tt2191729,female only
fest.lib.id174,bafici buenos aires international independent film festival,bafici buenos aires international independent,buenos aires international festival of independent cinema,2012,4,12,Argentina,f16909,king of comics,5,10,0,0,0,0,0,0,1,5,0,0,0,0,0,tt2191729,female only
fest.lib.id.na68,but - b-movie underground and trash film festival,but - b-movie underground and trash,"breda b-movies, underground & trash film festival",2012,9,7,Netherlands,f16909,king of comics,5,10,0,0,0,0,0,1,0,5,0,0,0,0,0,tt2191729,female only
fest.lib.id1167,mix copenhagen lesbian gay bi trans film festival,mix copenhagen lesbian gay bi trans,mix copenhagen,2012,10,25,Denmark,f16909,king of comics,5,10,0,0,0,0,0,1,0,5,0,0,0,0,0,tt2191729,female only
fest.lib.id.na42,belgrade queer film festival,belgrade queer,belgrade queer film festival,2012,12,17,Serbia,f16909,king of comics,5,10,0,0,0,0,0,1,0,5,0,0,0,0,0,tt2191729,female only
fest.lib.id731,goteborg film festival,goteborg,göteborg international film festival,2012,1,30,Sweden,f16910,the crown jewels,3,5,0,0,0,0,0,1,0,3,0,0,0,1,0,tt1815782,female only
fest.lib.id1888,berlin international film festival,berlin international,berlin international film festival,2012,2,12,Germany,f16910,the crown jewels,3,5,0,0,0,0,0,1,0,3,0,0,0,1,0,tt1815782,female only
fest.lib.id1668,taipei film festival,taipei,taipei film festival,2012,7,9,Taiwan,f16910,the crown jewels,3,5,0,0,0,1,0,0,0,3,0,0,0,1,0,tt1815782,female only
fest.lib.id1888,berlin international film festival,berlin international,berlin international film festival,2012,2,9,Germany,f16911,kuma,12,28,0,0,0,0,0,1,0,10,0,1,0,0,0,tt2215215,male only
fest.lib.id.survey.na687,world cinema amsterdam,world cinema amsterdam,world cinema amsterdam,2012,8,17,Netherlands,f16911,kuma,12,28,0,0,0,0,0,1,0,10,0,1,0,0,0,tt2215215,male only
fest.lib.id864,golden orange international film festival,golden orange international,antalya golden orange film festival,2012,10,12,Turkey,f16911,kuma,12,28,0,0,0,1,0,0,0,10,0,1,0,0,0,tt2215215,male only
fest.lib.id.na215,gent international film festival,gent international,ghent film festival,2012,10,14,Belgium,f16911,kuma,12,28,0,0,0,0,0,1,0,10,0,1,0,0,0,tt2215215,male only
fest.lib.id308,chicago international film festival,chicago international,chicago international film festival,2012,10,20,United States,f16911,kuma,12,28,0,0,0,0,1,0,0,10,0,1,0,0,0,tt2215215,male only
fest.lib.id1540,sao paulo international film festival,sao paulo international,são paulo international film festival,2012,10,30,Brazil,f16911,kuma,12,28,0,0,0,0,0,0,1,10,0,1,0,0,0,tt2215215,male only
fest.lib.id1669,taipei golden horse fantastic film festival,taipei golden horse fantastic,taipei golden horse film festival,2012,11,8,Taiwan,f16911,kuma,12,28,0,0,0,1,0,0,0,10,0,1,0,0,0,tt2215215,male only
fest.lib.id.na41,belgrade film festival,belgrade,belgrade film festival,2013,3,2,Serbia,f16911,kuma,12,28,0,0,0,0,0,1,0,10,0,1,0,0,0,tt2215215,male only
fest.lib.id.na353,european union film festival,european union,ottawa european union film festival,2013,11,15,Canada,f16911,kuma,12,28,0,0,0,0,1,0,0,10,0,1,0,0,0,tt2215215,male only
fest.lib.id.na129,eu film days,eu days,eu film days,2014,6,5,Japan,f16911,kuma,12,28,0,0,0,1,0,0,0,10,0,1,0,0,0,tt2215215,male only
fest.lib.id1115,mar del plata international film festival,mar del plata international,mar del plata film festival,2011,11,9,Argentina,f16912,l,2,3,0,0,0,0,0,0,1,2,1,0,0,0,0,tt2023555,female only
fest.lib.id1888,berlin international film festival,berlin international,berlin international film festival,2012,2,14,Germany,f16912,l,2,3,0,0,0,0,0,1,0,2,1,0,0,0,0,tt2023555,female only
fest.lib.id1888,berlin international film festival,berlin international,berlin international film festival,2012,2,NA,Germany,f16913,as luck would have it,10,27,0,0,0,0,0,1,0,8,0,1,0,0,0,tt1808240,at least one unknown name
fest.lib.id1669,taipei golden horse fantastic film festival,taipei golden horse fantastic,golden horse fantastic film festival,2012,4,6,Taiwan,f16913,as luck would have it,10,27,0,0,0,1,0,0,0,8,0,1,0,0,0,tt1808240,at least one unknown name
fest.lib.id1768,tribeca film festival,tribeca,tribeca film festival,2012,4,24,United States,f16913,as luck would have it,10,27,0,0,0,0,1,0,0,8,0,1,0,0,0,tt1808240,at least one unknown name
fest.lib.id.na292,"l'etrange festival, paris","l'etrange , paris",l'étrange festival,2012,9,7,France,f16913,as luck would have it,10,27,0,0,0,0,0,1,0,8,0,1,0,0,0,tt1808240,at least one unknown name
fest.lib.id1655,strasbourg european fantastic film festival,strasbourg european fantastic,festival européen du film fantastique de strasbourg,2012,9,20,France,f16913,as luck would have it,10,27,0,0,0,0,0,1,0,8,0,1,0,0,0,tt1808240,at least one unknown name
fest.lib.id.na297,latin beat film festival,latin beat,latin beat film festival,2012,10,5,Japan,f16913,as luck would have it,10,27,0,0,0,1,0,0,0,8,0,1,0,0,0,tt1808240,at least one unknown name
imdbady00327,cine fiesta,cine fiesta,cine fiesta,2012,11,23,Portugal,f16913,as luck would have it,10,27,0,0,0,0,0,1,0,8,0,1,0,0,0,tt1808240,at least one unknown name
fest.lib.id.na350,osaka european film festival,osaka european,osaka european film festival,2012,11,24,Japan,f16913,as luck would have it,10,27,0,0,0,1,0,0,0,8,0,1,0,0,0,tt1808240,at least one unknown name
fest.lib.id.na41,belgrade film festival,belgrade,belgrade film festival,2013,2,22,Serbia,f16913,as luck would have it,10,27,0,0,0,0,0,1,0,8,0,1,0,0,0,tt1808240,at least one unknown name
imdbady00579,festival de cine europeo,de cine europeo,festival de cine europeo,2014,5,3,Uruguay,f16913,as luck would have it,10,27,0,0,0,0,0,0,1,8,0,1,0,0,0,tt1808240,at least one unknown name
fest.lib.id1888,berlin international film festival,berlin international,berlin international film festival,2012,2,10,Germany,f16914,the delay,10,12,0,0,0,0,0,1,0,10,0,0,0,0,0,tt1666318,male only
imdbady00628,festival internacional de cine de punta del este,internacional de cine de punta del este,festival internacional de cine de punta del este,2012,3,17,Uruguay,f16914,the delay,10,12,0,0,0,0,0,0,1,10,0,0,0,0,0,tt1666318,male only
fest.lib.id174,bafici buenos aires international independent film festival,bafici buenos aires international independent,buenos aires international festival of independent cinema,2012,4,12,Argentina,f16914,the delay,10,12,0,0,0,0,0,0,1,10,0,0,0,0,0,tt1666318,male only
fest.lib.id1258,new horizons international film festival,new horizons international,new horizons film festival,2012,7,20,Poland,f16914,the delay,10,12,0,0,0,0,0,1,0,10,0,0,0,0,0,tt1666318,male only
fest.lib.id.na47,festival de biarritz - cinema et cultures d'amerique latine,de biarritz - cinema et cultures d'amerique latine,festival de biarritz d'amérique latine,2012,9,25,France,f16914,the delay,10,12,0,0,0,0,0,1,0,10,0,0,0,0,0,tt1666318,male only
fest.lib.id.na297,latin beat film festival,latin beat,latin beat film festival,2012,9,30,Japan,f16914,the delay,10,12,0,0,0,1,0,0,0,10,0,0,0,0,0,tt1666318,male only
fest.lib.id1540,sao paulo international film festival,sao paulo international,são paulo international film festival,2012,10,29,Brazil,f16914,the delay,10,12,0,0,0,0,0,0,1,10,0,0,0,0,0,tt1666318,male only
fest.lib.id1177,montreal festival du nouveau cinema,montreal du nouveau cinema,montréal festival du nouveau cinéma,2012,10,NA,Canada,f16914,the delay,10,12,0,0,0,0,1,0,0,10,0,0,0,0,0,tt1666318,male only
fest.lib.id1669,taipei golden horse fantastic film festival,taipei golden horse fantastic,taipei golden horse film festival,2012,11,9,Taiwan,f16914,the delay,10,12,0,0,0,1,0,0,0,10,0,0,0,0,0,tt1666318,male only
fest.lib.id731,goteborg film festival,goteborg,göteborg international film festival,2013,2,1,Sweden,f16914,the delay,10,12,0,0,0,0,0,1,0,10,0,0,0,0,0,tt1666318,male only
id627,angers european first film festival,angers european first,angers european first film festival,2012,1,21,France,f16915,atomic age,8,9,0,0,0,0,0,1,0,7,0,1,0,0,0,tt2120088,at least one unknown name
